item,itemLabel,startDate,endDate
Q3487795,Janez Podobnik,1996-12-03,2000-10-27
Q206471,Borut Pahor,2000-11-10,2004-07-09
,Valentin Pohorec,2004-07-09,2004-07-12
Q1260275,Feri Horvat,2004-07-12,2004-10-22
Q2719753,France Cukjati,2004-10-22,2008-10-15
Q3487725,Pavel Gantar,2008-10-15,2011-09-02
,Vasja Klavora,2011-09-02,2011-09-02
Q3487786,Ljubo Germič,2011-09-02,2011-12-21
Q1545201,Gregor Virant,2011-12-21,2013-01-28
,Jakob Presečnik,2013-01-28,2013-02-27
Q5787257,Janko Veber,2013-02-27,2014-08-01
Q17484120,Milan Brglez,2014-08-01,2018-06-22
Q12796084,Matej Tonin,2018-06-22,2018-08-23
,Tina Heferle,2018-08-23,2018-08-23
Q12787433,Dejan Židan,2018-08-23,2020-03-03
,Branko Simonovič,2020-03-03,2020-03-05
Q43389540,Igor Zorčič,2020-03-05,2022-05-13
Q111513149,Urška Klakočar Zupančič,2022-05-13,
